date	france	germany	italy	uk	us	canada	russia	brazil	south africa	mexico	oil
2010-08-03	0.121093576	0.528246603	0.13042956	0.346003956	-0.484557732	0.37726399	-0.716719817	-1.380462572	-1.278298039	-0.367469958	2.275327516
2010-08-04	-0.324440802	-0.2429736	-0.597971792	-0.658907862	0.640689201	0.809746661	0.270475271	0.353870741	-0.174998926	0.681909054	-0.582243275
2010-08-05	0.167167163	0.200714982	-0.692322748	-0.633991707	-0.117608217	-0.261077156	-0.193058529	0.318767262	0.378969422	0.053966198	-0.720349858
2010-08-06	-0.202325287	-0.169600506	0.053214712	0.250163204	-0.348500833	-0.882020372	-0.509439055	-0.61345674	-0.403503033	-0.909446651	-1.792716614
2010-08-09	1.19900932	1.09929892	0.884889981	1.367784696	0.538293436	0.59637956	0.652876533	0.011975576	0.557123609	-0.031071976	1.030105292
2010-08-10	-2.397322353	-2.300092061	-1.506171684	-2.014113788	-0.626084909	-1.192945518	-2.11742586	-1.29023179	-1.737532564	-0.895462301	-1.731159741
2010-08-11	-4.167502077	-3.600328579	-4.554262958	-2.949675637	-2.850436415	-3.011588999	-2.678770634	-2.9768236	-1.634159515	-2.512562719	-2.493133455
2010-08-12	-0.624533407	-0.797840396	-0.532447084	-0.116797905	-0.521360735	-0.754164499	-0.442419222	0.55892744	0.14062925	0.223616763	-2.768523646
2010-08-13	-0.835546828	-1.046570238	-0.909385264	0.18950708	-0.394548751	0.722578613	-0.33805406	0.107973416	-0.404353102	0.431466423	-0.544381614
2010-08-16	0.321280539	0.688194918	0.360447732	0.563712938	0.016064364	-0.437763503	0.810567364	1.193371061	0.887002519	0.591670368	-0.346759483
2010-08-17	1.941285806	1.749999587	1.402589562	0.783751649	1.233667317	2.677908916	1.166162794	1.886953552	0.757819146	1.000904283	2.740980661
2010-08-18	-0.451852314	-0.411656506	-0.801916494	-0.809690301	0.145748563	0.574081849	-0.454929921	-0.208576577	-1.532030489	0.268694622	-0.599741041
2010-08-19	-1.87823626	-1.676120337	-1.971783008	-1.483325441	-1.682569871	-1.106503932	-0.883071687	-1.837682769	0.050329266	-1.373687444	-1.541837225
2010-08-20	-2.698055351	-2.590652477	-2.595828954	-1.106016888	-0.353335106	-1.138449436	-1.332651757	-0.362871957	-1.654905947	0.054530205	-1.390768606
2010-08-23	0.504122514	-0.120121143	0.499922577	0.738326344	-0.410603627	-0.095999584	-0.062867805	-0.91264744	1.029809312	-1.324767488	-0.86557208
2010-08-24	-1.464323932	-1.091539299	-1.357611169	-1.852241261	-1.467250516	-2.153973475	-2.476953279	-1.775393506	-1.21001354	-3.148145345	-1.698670982
2010-08-25	-1.55838672	-1.094079199	-1.523116271	-1.064764187	0.337419963	0.198660492	-1.195084304	-0.666658461	-2.359662082	-0.375234387	1.508324221
2010-08-26	1.688568266	1.169596636	2.296807343	1.889252098	-0.7775672	1.057322499	2.199459793	-0.67618737	2.608065464	-0.0607227	2.074148431
2010-08-27	0.730817931	0.52281648	0.395863969	0.194489618	1.632584142	1.382495908	0.59936951	3.02429292	-0.707723379	1.259474938	2.149486066
2010-08-30	-0.781705127	-0.866338154	-0.84297182	0.009696956	-1.46217116	0.777526641	0.070441035	-2.19110506	1.313963682	-1.809761815	-0.065252857
2010-08-31	0.306358225	0.419025623	0.428348462	-0.239147193	0.008615207	-1.01093674	-0.043422851	1.688306346	0.281804685	0.721910127	-2.592052021
2010-09-01	4.432044866	3.530990097	3.877482581	3.240628549	2.911576949	2.301240621	2.170108134	3.700410141	3.239461073	2.924540606	2.265147513
2010-09-02	0.325373756	0.14357429	0.23164987	-0.28525706	0.920422231	0.746480331	0.659784114	-0.425920286	0.477906825	0.502388636	0.756788581
2010-09-03	1.354783237	1.083120824	1.421575648	1.289667295	1.303673481	1.069418926	0.731360212	0.866408003	0.900204364	1.12977939	-0.33854199
2010-09-07	-1.732374414	-1.358394531	-2.237127025	-1.242759341	-1.148656331	-0.463561513	-1.603402928	-0.02398058	-1.966602308	-1.297731274	1.385942785
2010-09-08	1.010676077	0.901824286	1.077443003	1.554080687	0.634722638	0.226150346	1.69196394	-0.591565836	0.882910764	0.334184087	0.551601681
2010-09-09	1.133175567	0.939846168	1.145786199	1.116089996	0.467143151	0.439730544	1.044049932	0.01428829	0.923334809	0.422500566	-0.899517759
2010-09-10	0.059459765	-0.130932321	-0.229804443	-0.451390227	0.491775289	0.366482243	-0.149540757	0.370664856	0.879542407	0.32070948	0.886724309
2010-09-13	2.15225539	1.805159283	1.768351725	1.470335679	1.113483204	0.95010491	1.408759355	2.19707149	2.094602127	1.776559854	1.106951948
2010-09-14	1.003037572	1.07317637	0.847961846	0.442131391	-0.053490465	0.574155761	-0.74456202	-0.148913318	0.790461226	0.432488974	0.164359352
2010-09-15	-0.038658584	0.195077615	-0.247653258	0.675850495	0.357471097	-0.505633671	-0.84327578	0.187866475	-0.44865923	0.526344693	-0.31631582
2010-09-16	0.049146028	0.406808515	-0.313875168	-0.260924755	-0.02168095	0.128577698	-1.49297333	-0.896253491	-0.888797202	-0.490009637	-0.546414728
2010-09-17	-0.75195954	-0.968496613	-1.268893503	-0.602260511	0.099389218	-0.655360579	-0.095840391	-0.665502176	-0.816186	0.005841825	-0.344629864
2010-09-20	2.039614748	1.639281798	1.343115653	1.302760933	1.499002748	0.97234007	0.76639807	1.452545891	2.060529353	1.457277163	1.409278704
2010-09-21	0.288450351	0.089892634	0.31532216	-0.678110616	-0.257821622	-0.770496197	0.201979554	-1.652855931	0.173806635	0.119075303	-1.141130679
2010-09-22	0.793105627	1.004859281	0.443888623	0.332219088	-0.46438266	-0.088386606	-0.021079462	1.289122897	1.105613143	0.316255152	-0.601140136
2010-09-23	-1.24705796	-0.98164789	-1.042626004	0.249194778	-0.795858151	-1.059164526	-0.422550664	0.579732518	-0.219634167	-0.036381445	0.205049412
2010-09-24	2.90320818	2.864003819	2.610922141	1.530455885	2.075122193	1.723243648	1.026699338	-0.066639575	0.625354502	1.378025728	0.968283779
2010-09-27	-0.448537789	-0.386070505	-0.126327563	-0.315487647	-0.557142507	-0.192059376	-0.332419165	1.078396823	0.669051291	-0.236708043	-0.381098022
2010-09-28	0.538918114	0.481293501	0.403966472	-0.11914979	0.504254492	0.208452882	-0.119086706	0.767271206	0.48479625	0.673189288	0.178026497
2010-09-29	-0.21344047	-0.079784455	-0.365911563	-0.197456065	-0.21889125	0.820776794	0.561413301	0.854150623	0.945955983	-0.128518578	2.58353973
2010-09-30	-0.124461292	0.191350253	0.991857779	-0.63246244	-0.314503567	0.511524122	1.246967744	1.032220088	1.143424916	0.150435298	1.888699753
2010-10-01	0.098182518	0.369629049	0.301169502	1.133612408	0.443604983	0.112916852	1.518622568	1.547424816	0.104891886	1.17369104	1.734356372
2010-10-04	-1.4786326	-1.742257854	-1.936838886	-0.477169454	-0.805932866	-0.102079983	0.728736619	0.202578753	-1.396170087	0.315297907	-0.56277464
2010-10-05	3.280676501	2.467730145	3.083881589	1.946003451	2.038594049	2.003246546	1.979401292	1.320939823	2.732957398	1.167444453	1.855870539
2010-10-06	1.244908321	1.249235606	0.700984665	0.600512749	-0.103923113	0.631212108	0.734195558	-1.024168716	0.644223473	0.565861274	0.258976013
2010-10-07	0.507199571	0.432872005	0.954143578	-0.008276657	-0.148103889	-0.898496153	-0.376230798	-0.670292391	-1.185459688	-0.546849059	-1.934893291
2010-10-08	-0.284324086	0.176144483	0.247642163	-0.145986385	0.620600117	0.527934538	-0.384937848	1.199036668	0.704397737	0.857138	0.716592103
2010-10-11	-0.087714455	0.037177282	0.09650664	0.093545654	0.022992466	0.295524451	1.07597997	1.071971573	-0.425364295	0.512095611	-0.369598036
2010-10-12	-0.886633489	-0.47718213	-0.945296553	-0.953535739	0.388665371	0.484597465	-1.250780288	-0.3509271	0.616917139	-0.155803514	-0.263126572
2010-10-13	2.905593274	2.969740744	2.756452638	1.825390542	0.705781251	1.600319723	1.154676231	1.618074678	2.404025255	1.44067273	1.356033625
2010-10-14	0.708347271	1.187684559	0.745031875	0.758414502	-0.368279792	-0.529479077	-0.169860888	0.162567312	0.309440682	0.138122521	-0.130046717
2010-10-15	-0.31585968	0.022979993	-0.67762897	-0.426341127	0.238289233	-0.817724417	-0.876682098	-0.47517606	-1.400255962	-0.46328914	-2.491445194
2010-10-18	-0.175725428	0.04208436	0.537535876	-0.008865963	0.684864148	0.119137989	0.727095005	0.337385815	-0.289705498	0.576686627	2.301983917
2010-10-19	-1.975811077	-1.697916101	-1.435532548	-1.773461586	-1.618758867	-2.410954677	-1.816768533	-4.331931821	-2.078289956	-1.942486556	-3.952892706
2010-10-20	1.7724763	1.83922486	2.148857579	1.245360105	1.055633819	1.204944839	0.104803059	1.543195686	0.563206161	1.936679784	3.036055897
2010-10-21	1.548131196	1.502407666	1.114757148	-0.060109251	0.180734552	0.05063201	2.598609746	-2.06124841	1.483980019	0.669077411	-2.139959555
2010-10-22	-0.77895496	-0.604500344	-0.970277646	-0.899875802	0.241983889	-0.659114717	0.371550931	-0.316511977	-1.832752078	0.13350775	1.371463938
2010-10-25	0.632480501	0.932699397	-0.102153642	0.514363448	0.236929257	1.122838606	0.682510292	-0.073693133	0.32179089	0.871509217	0.696699515
2010-10-26	-1.381502943	-1.192901444	-1.147909872	0.13898579	0.045359496	-0.142824443	-0.59584303	1.570418956	-0.250445278	-0.160563336	0.143540695
2010-10-27	-1.648556349	-1.336956509	-1.280054124	-1.608241423	-0.229238458	-1.921503123	-2.099891487	-1.109433481	-2.828491766	-1.015640628	-0.515310626
2010-10-28	1.377789487	1.274565901	2.194040228	1.572311169	0.122785932	0.669749365	0.239793644	-0.308674921	1.509655354	0.598756204	0.431603595
2010-10-29	-0.100966763	0.065745435	-0.221507145	0.250723128	-0.004021636	1.558658713	0.469722424	1.384385564	1.625180044	1.131605276	-0.527769007
2010-11-01	0.15012144	-0.049193638	-1.188548991	0.700543408	0.099607457	0.287063986	0.911764144	0.937409609	-0.179887255	0.493411603	1.752443965
2010-11-02	1.659454882	1.672995427	1.958140456	0.868886585	0.775755818	0.401666247	0.351257948	0.052808521	1.200599649	0.314063046	0.929254467
2010-11-03	-0.610947421	-0.634693888	-0.970971764	0.283856614	0.340945427	-0.021995365	-0.104825217	0.673630577	1.063275588	0.333991506	1.129297757
2010-11-04	3.286515352	3.219413098	2.735856645	3.190366056	1.896428616	2.287127531	0.70912964	2.97020072	2.095906394	1.608355415	1.858064695
2010-11-05	-1.29756481	-1.064833321	-2.560495082	-0.239661656	0.368403371	0.449844096	0.052593467	-0.667145733	0.92022812	0.51012967	0.12492194
2010-11-08	-1.052394695	-0.9475667	-0.848833746	-0.848411144	-0.17605266	0.648881119	1.191236595	-0.444824716	-1.351029802	0.246792186	0.396443856
2010-11-09	0.930867795	0.671372891	1.750953204	0.259571263	-0.775623067	-0.411917509	1.865686363	-1.271325622	2.016195094	-0.851119725	-0.147067168
2010-11-10	-2.975525225	-2.546681319	-3.746531427	-1.544004186	0.455804256	-0.384963101	-1.652589651	-0.993780535	-1.172743796	-0.139460565	0.710702975
2010-11-11	-0.865501814	-0.184393176	-1.050807197	0.757763519	-0.405799042	-0.05283311	-0.701262008	-1.285666124	-0.665057922	-0.314734404	-0.168757423
2010-11-12	-0.65616097	0.426166715	0.000210667	-0.315461451	-1.214255014	-1.898550294	-1.071901589	-1.140487996	0.395133613	-0.3413954	-2.820626614
2010-11-15	0.075738501	0.048368443	0.020703429	-0.118163987	-0.106751514	0.006078184	-0.26465345	-0.220937	-0.717441692	-0.715466839	0.416089366
2010-11-16	-2.9161751	-2.169744693	-2.364020678	-3.390692218	-1.645660307	-2.512999785	-2.566471421	-2.080805174	-2.021449831	-1.931896669	-2.298415358
2010-11-17	0.603070613	0.46340264	0.291611633	0.232812817	0.054382304	0.61662747	-0.279594716	0.669147107	0.73354687	1.038515616	-1.72613059
2010-11-18	2.303815551	2.414385686	1.560973198	1.731716676	1.517315723	1.752495715	2.107384467	2.321488981	0.446982739	2.013954067	2.103089454
2010-11-19	0.270623589	0.613264624	-0.046948713	-0.87583324	0.283702691	0.481431611	0.240169217	-0.181951326	-0.501795624	0.569764579	-0.838307052
2010-11-22	-1.418468166	-0.68640465	-2.248537843	-0.955830633	-0.121454614	-0.101321311	-0.654872725	-1.717256607	0.052843124	0.281388123	-0.451575337
2010-11-23	-3.624036633	-3.055632526	-3.305106893	-2.190051541	-1.444106426	-1.314328294	-1.656768199	-2.742649669	-2.846373016	-2.257760116	-0.849236609
2010-11-24	0.375055383	1.452164315	-0.449316636	0.734502296	1.492295398	1.952830389	1.937975262	2.677159272	1.15297516	2.442920535	3.063696946
2010-11-26	-1.691398342	-0.969222376	-1.900642745	-0.888303558	-0.746888856	-1.029133754	0.074297318	-2.048294581	-1.560724507	-1.410844264	-0.303348733
2010-11-29	-3.371803833	-3.218365187	-3.561287807	-2.614011849	-0.140248389	-0.426703937	-0.735701302	-0.534789469	-1.326535386	-0.551000962	2.035693707
2010-11-30	-1.162466152	-0.668486665	-1.465437163	-0.148339536	-0.629297138	0.159348253	0.165666198	-0.028293778	-0.981984879	0.366350632	-1.63919173
2010-12-01	2.033878018	3.027025311	2.6140386	2.005913038	2.132296257	2.276346541	2.78424113	2.932321261	2.261724165	1.752675216	3.375799699
2010-12-02	2.936156346	2.299541195	3.188371069	2.071641531	1.24981454	1.541112053	2.747150144	0.699392182	3.249620025	0.611744324	2.027246971
2010-12-03	1.695337964	1.521475538	1.750583152	0.673624766	0.282122438	0.207341178	1.254199615	0.883047301	1.79383517	0.045808383	0.801717544
2010-12-06	-0.729214927	-0.545458944	-1.598631322	0.218339728	-0.109749066	0.489768387	1.448241123	-0.061220188	0.976210765	0.693669955	0.032810193
2010-12-07	2.02016679	1.114645384	1.352666172	1.497907109	0.043686499	-0.250513306	0.764752972	-0.181552643	-0.303995762	0.440822954	-0.065631155
2010-12-08	-0.521164519	-1.454036254	0.331307278	-0.50138814	0.322995305	-1.283661071	-2.013046004	-2.114519059	-0.740652493	-1.267966653	-0.680722875
2010-12-09	0.288891774	-0.540193481	0.228539189	-0.051314745	0.361085056	0.253466134	0.740717424	-0.834474822	0.782027118	-0.585371904	0.242077583
2010-12-10	0.309958219	1.031647019	0.171602451	0.491808388	0.596375143	0.614131058	0.004203956	-0.233071823	-0.17833256	0.675521862	-0.562077856
2010-12-13	2.112804513	1.64039628	1.981679489	1.223010098	2.53406E-05	1.016632057	1.012851371	1.941468616	-0.010963354	1.240251007	0.781641014
2010-12-14	0.209136867	-0.095291653	0.422728328	0.062536554	0.10321809	-0.427464665	0.471071953	0.03333494	0.669555956	0.023582138	0.021929825
2010-12-15	-0.968639266	-0.497153991	-1.764361037	-1.212110303	-0.513613785	-0.062671877	0.411466224	-0.989678755	0.629114126	-0.838943565	1.079559037
2010-12-16	-0.78910409	-0.942997434	-1.172285758	-0.211991914	0.621976858	-0.527101181	-0.911618319	-1.418041529	-0.397814666	-0.111584168	-0.532870599
2010-12-17	-0.737110487	-0.939200518	-1.707694688	-0.944875224	0.125168328	-0.294939329	0.462367363	0.704455798	-0.768109691	0.528545383	-0.04362526
2010-12-20	0.050892798	0.212968292	1.030331404	0.527981833	0.257693747	-1.070977244	-0.463689388	-0.849065115	0.405862719	0.119669437	1.160470699
2010-12-21	1.316454502	1.105771233	1.97604574	0.862837898	0.591097427	1.574704025	1.004340116	2.062124977	1.547389719	1.146328743	0.494784273
2010-12-22	-0.389099088	-0.392281551	-0.24549326	0.000299577	0.322204287	0.428745015	0.680914603	0.261605361	0.114717935	-0.101739736	0.48167072
2010-12-23	-0.454040724	-0.34988481	0.032552403	0.268465112	-0.158230569	0.372108981	0.239761024	0.070362988	0.802274153	0.103861726	0.638639744
2010-12-27	-0.637417137	-0.65825487	-0.604259406	0.093445995	0.046790771	0.335610276	-0.374035163	-0.618506934	-0.076627763	-0.277971903	-0.42530633
2010-12-28	-0.236211249	-0.100041058	-0.394887339	-0.04875423	0.065908177	0.92175534	0.097106099	0.610045392	0.941603032	0.129747475	0.563142327
2010-12-29	0.851699351	0.369532069	0.132014947	0.080486152	0.136748851	0.418757826	-0.087822589	1.509958016	1.103330395	0.110099805	-0.254615033
2010-12-30	0.110407013	-0.043002707	-0.297926468	-0.64616973	-0.137980848	-0.098216902	0.091197188	1.757682138	-0.076653448	-0.059296017	-1.121626884
2010-12-31	-0.147086751	1.000106162	1.00010122	0.501279622	-0.02482631	0.747018796	0.160312623	0.243679798	1.030517882	1.168836442	1.767507683
2011-01-03	2.023566628	0.835840214	0.84825518	-1.224210866	1.110476162	0.332661559	-0.097903079	1.253056103	0.473501125	0.764733934	0.094941723
2011-01-04	0.074772024	-0.573554334	0.217599083	2.786922801	-0.149897317	-1.189408948	0.266764459	-0.257884402	-1.379260116	-0.176923254	-1.390902075
2011-01-05	-1.628606047	-1.917483365	-1.208291548	-0.335897967	0.485940762	0.297413792	-0.190398275	0.91567786	-1.283088365	0.878557011	2.084400704
2011-01-06	-0.777795132	-0.32938266	-0.311871388	-0.28548101	-0.20370429	-0.745714163	-0.318647873	-2.118951222	-1.262694935	-0.409397223	-1.031479517
2011-01-07	-1.299331206	-0.809220389	-0.73417392	-0.018007354	-0.160192014	0.299654689	-0.31699873	-0.390581066	0.084787989	0.17985244	-1.266985274
2011-01-10	-1.931759563	-1.688222257	-2.519182417	-0.475046508	-0.11925707	-0.706243583	-0.183084422	-0.447494472	-1.857285565	-0.846164727	2.507669888
2011-01-11	1.482303636	1.323268206	1.117749039	0.956531274	0.395005837	1.520309368	2.212107263	0.660071479	0.639392375	-0.36479266	1.976164873
2011-01-12	2.842677179	2.751702021	4.364495774	1.455540281	0.87982213	1.033186868	3.95556425	2.659305214	1.381260792	0.628656301	0.52112722
2011-01-13	2.622285177	2.049107895	2.841191725	0.56363187	-0.1577968	-0.712990339	-0.062767231	-1.100747561	0.304008346	-0.110353686	-0.061168317
2011-01-14	0.404409265	0.197909232	0.94149075	-0.171738233	0.727050843	0.237023926	-0.430488473	-0.285518047	-1.361494603	-0.011964627	0.630275544
2011-01-18	0.943812452	1.09690345	0.648347454	1.557998674	0.164333377	0.67467972	1.461919115	0.26410321	-0.418493672	0.87725842	-0.895771462
2011-01-19	-0.143682427	-0.107472812	1.338651037	-1.312090179	-1.046947405	-1.092508033	-0.021623308	-1.121225145	-1.400953381	-1.130713888	0.367422336
2011-01-20	-1.043734481	-1.571583554	-0.393257728	-2.705599637	-0.146971097	-1.620504346	-2.539645707	-1.15847153	-3.060947106	-1.104143531	-1.622711996
2011-01-21	2.475428697	1.805477675	2.729788153	1.410693244	0.21909841	0.406440763	0.946116999	-0.228725534	0.871590654	-0.039508087	1.050581297
2011-01-24	1.006563436	0.679497863	0.967335817	0.908365005	0.584825876	0.667172045	-1.334754611	0.565520753	0.440796208	0.692728868	-1.019523789
2011-01-25	-0.294721382	-0.183692307	-0.78425156	-1.552075124	0.041260324	-1.021665126	0.092941865	-0.038912234	-1.569295662	-0.658683371	-1.417724152
2011-01-26	0.930340786	0.961948085	0.423095064	1.23316116	0.460672082	1.676804583	1.905360144	-0.598924031	0.198094376	0.438121873	2.754367536
2011-01-27	0.541126389	0.672760994	1.363148673	0.291314176	0.212875336	-0.301851245	1.033279581	-1.090133877	0.838172662	-0.147795791	-0.532515339
2011-01-28	-2.100701135	-1.46547941	-2.080614169	-1.985626272	-1.787312865	-0.272464636	-1.735210333	-2.32512338	-3.827197022	-2.504074025	2.062976469
2011-01-31	0.585543066	0.21765881	0.781741182	0.778227859	0.760596074	0.788263308	-0.699403787	0.395618024	-0.96072715	0.159320764	1.586622117
2011-02-01	2.228581681	2.070742948	2.812863592	2.437253651	1.646697373	1.968282954	3.134998421	2.371185887	1.539690742	2.891254106	0.720101755
2011-02-02	0.001330169	0.045916424	0.616372416	0.92045268	-0.2629544	0.172805359	1.126625729	-1.387713906	1.26277501	0.778244686	0.588006398
2011-02-03	-1.93019359	-1.13646755	-2.091797653	-0.550363605	0.22147954	0.869613939	-0.871968912	-0.277193141	-0.943185291	-0.819123905	-0.568350379
2011-02-04	-0.291758226	-0.262303816	0.149230329	-0.278315099	0.270409976	-0.332457058	1.246936584	-2.393393096	1.190730588	-0.468295491	-1.914836024
2011-02-07	0.969026248	0.878014965	0.60452288	1.220951047	0.61802678	0.383074883	0.272690255	0.130728015	-1.146279462	0.12257957	-0.582681978
2011-02-08	1.385442997	1.566597288	0.767712971	0.552344933	0.419738725	0.212097659	-1.733286319	0.875251211	1.180694207	0.186712319	0.672794625
2011-02-09	-0.157781394	0.216724103	0.041205692	-0.503819589	-0.277832978	-1.121470147	-0.044396213	-1.990598912	-1.064946851	-1.93166254	1.883668266
2011-02-10	-0.774408581	-0.536124616	-1.066641695	-0.732162785	0.085995832	0.378873791	-2.85705429	-0.1460176	-2.170695974	-1.208465926	-0.937398941
2011-02-11	-0.178224647	0.074458882	0.107940211	0.229072089	0.560674839	0.043083534	1.93183622	2.15336739	1.744549587	1.133844494	0.553634632
2011-02-14	-0.720886516	-0.293137605	-0.848741619	-0.079695826	0.2598148	1.136128051	-0.531426028	1.073132572	-0.487264097	0.003969888	1.61364804
2011-02-15	0.635799659	0.373000764	0.998161838	0.643082287	-0.348940313	0.115022725	-0.981974221	0.199239323	0.311159026	-0.478592788	-1.406822733
2011-02-16	0.926239678	0.236726356	1.291884573	0.046290906	0.632950064	1.17695924	0.576842973	1.59180783	0.695063365	0.475118749	2.083611549
2011-02-17	0.471347408	0.320786477	0.434622327	0.754115494	0.315767741	0.949839163	-0.943571296	0.496037082	0.545918223	0.762535093	-1.153281184
2011-02-18	0.525081156	0.689315165	-0.028543175	0.276587072	0.177519798	-0.082614152	0.061761144	0.034407213	1.354280173	1.044978247	-0.06825606
2011-02-22	-2.055806537	-1.097035027	-4.215276505	-1.605265466	-2.094064012	-1.312904607	0.163238138	-1.8781508	0.227736136	-2.411553251	3.130356414
2011-02-23	-0.44131739	-1.273861245	0.132803966	-0.846472097	-0.647987792	-0.752747323	0.029713517	0.536492816	-1.460953677	-1.74134778	5.041845541
2011-02-24	0.092318976	-0.753694602	0.42088426	-0.818554424	-0.095791345	0.342195722	2.11842646	0.162946843	-0.233236649	0.103167343	0.098827554
2011-02-25	1.273614484	0.592240348	1.500037937	1.108690569	1.083914128	1.701887086	1.80731494	0.416379645	1.822172573	1.643052872	0.697989411
2011-02-28	1.440944106	1.707164911	1.136234488	1.056212116	0.517179004	1.087225487	1.601093254	0.930955467	1.831530612	0.694452919	-0.303652997
2011-03-01	-0.816081027	-0.502646361	-0.872809513	-0.712136065	-1.591686287	-0.067347732	-0.396989897	-1.568457222	-1.006527088	-0.571257817	3.186608856
2011-03-02	-0.465704982	-0.296568061	0.379767525	-0.262535537	0.163832224	0.29302165	1.618504332	1.577451051	1.579706129	0.090234455	0.802524047
2011-03-03	1.084502413	1.019415753	0.144259078	1.213696681	1.718891157	0.459024309	1.13638908	1.129012249	0.175436228	1.077253213	-1.349851767
2011-03-04	-0.557539273	-0.290189574	0.259753135	-0.30121529	-0.737982633	0.493382121	-0.249448356	0.540496099	0.163614937	-0.226098039	1.022716489
2011-03-07	-0.490444416	-0.080045037	-0.052784509	-0.485570856	-0.848153603	-1.155814501	0.782551609	-0.590849538	0.500806271	-0.878815078	-0.8051643
2011-03-08	-0.2523138	-0.705005871	0.176107847	-0.423875958	0.861122682	-0.686868409	0.039812576	0	-1.31330643	-0.024111547	-1.736124273
2011-03-09	-0.297840719	-0.27785626	0.527241728	-0.284308406	-0.145610223	-0.691284384	-0.513641577	-1.44421726	0.651459802	-0.355707874	2.515416466
2011-03-10	-1.686950541	-1.958149131	-2.469668317	-2.612617627	-1.91856065	-2.303537499	-3.612936464	-2.34449164	-3.364685876	-1.463803542	-0.440853028
2011-03-11	-0.660959409	-0.888245055	-0.621184141	-0.491119612	0.69716825	0.083607595	-0.631609015	0.801104048	1.489415774	0.707243111	-1.387033185
2011-03-14	-0.341493137	-0.676058629	0.38697604	0.094085464	-0.584144786	-0.216273547	1.234638513	0.383998453	0.120332663	0.69905605	-0.149444008
2011-03-15	-2.501625381	-3.158355866	-1.969919877	-2.105560086	-1.109768856	-1.181770398	-1.881322417	-0.472912265	-4.467583429	-1.214183416	-4.636502591
2011-03-16	-2.524563322	-2.31382105	-2.641829964	-1.93552879	-1.930141171	-1.100579208	0.906369462	-1.713211284	0.9273794	-1.486247155	1.916641678
2011-03-17	3.020339613	2.910050269	2.111640759	2.442782097	1.30318501	2.006634788	2.060955483	0.323602258	-1.040776683	-0.205104332	3.796128029
2011-03-18	1.473947255	1.019513132	1.128143097	0.645660881	0.425349573	0.658947571	0.730014483	0.864572075	0.475178152	-0.305426264	-0.847796014
2011-03-21	2.727099915	2.53650438	1.760946604	1.744516626	1.479029365	2.320039687	0.808329613	0.658704	0.822288653	0.583778647	0.900001706
2011-03-22	-0.12747935	-0.398111567	0.354719141	0.275041802	-0.36086196	-0.092867027	-0.362084905	1.281019902	1.905596493	1.478336415	0.641639243
2011-03-23	-0.081272858	-0.30328931	0.01092865	-0.280602966	0.289074688	-0.004655484	1.233455504	0.515768359	0.352224142	1.498353009	-0.129729748
2011-03-24	1.938213099	2.434358007	1.978364528	0.897495776	0.944006665	0.300557211	1.618123077	-0.00412834	2.855786182	1.289756257	0.147014339
2011-03-25	-0.310927983	-0.201096724	-0.586302137	-0.152721401	0.339220838	-0.240416951	0.315659792	0.254980479	0.119468173	-0.040661846	-0.11240328
2011-03-28	-0.152029248	-0.293716269	-0.169361339	-0.391623167	-0.282553428	-0.842416762	0.127738029	-1.056820826	-1.279113691	-0.331481706	-0.685796342
2011-03-29	0.015288604	-0.368514859	-1.060709465	0.227764378	0.710742882	0.158357171	-1.454002702	0.598403164	1.397537569	0.038647974	0.313098186
2011-03-30	1.069388155	1.925997158	1.225360959	0.816817059	0.696149403	1.613336639	1.299134567	2.012036146	2.571611269	1.586325423	-0.026054106
2011-03-31	-0.154922341	0.446391965	-0.416172156	-0.875757433	-0.149947166	-0.024214172	0.23470812	1.745924122	0.443055728	0.65254584	1.918420915
2011-04-01	1.268942201	1.61161619	0.790880502	1.691034819	0.526217913	0.97968185	1.975993904	1.21373739	1.612809506	1.283953505	1.135316778
2011-04-04	0.41200775	0.608303894	0.931083935	0.806841238	0.039573968	0.316477827	0.879054135	0.419472234	0.253679466	0.373277555	1.968698885
2011-04-05	-0.229513699	-0.231308127	-0.120094563	0.662470527	-0.009962685	0.571176124	-0.305008993	0.427028413	-0.040899722	-0.071141993	0.9536409
2011-04-06	1.136646407	1.501250479	1.995789211	0.823060847	0.201831279	0.185401027	0.925689162	-0.586871625	1.702507001	0.529859701	0.065434323
2011-04-07	-0.962085638	-1.010135853	-0.813378702	-0.593347462	-0.153887605	-0.824749108	-0.936671526	0.373316583	-0.680714235	-1.211780512	0.302078035
2011-04-08	1.756736753	1.490496163	1.755212328	1.245485398	-0.394499045	0.974411307	1.557260338	0.422566496	0.485315806	0.390138975	3.19295534
2011-04-11	-0.497368745	-0.182749683	-0.010023601	0.149116958	-0.279674339	-1.347643342	-0.479374792	-0.825131831	-0.466396151	0.39560876	-2.130711417
2011-04-12	-1.243033462	-1.187046874	-1.219767101	-2.408747582	-0.791334718	-2.389560222	-2.90458926	-2.366545093	-2.694737194	-1.399704538	-2.499109236
2011-04-13	0.799130228	1.080111038	0.425005562	0.914426767	0.060041142	0.330519371	0.209948399	-0.782061464	-0.654057898	0.35241167	1.607909949
2011-04-14	-1.163993477	-0.95640961	-1.405128064	-0.324362556	0.006796341	-0.150539408	-2.058724998	-0.155767557	-1.247345972	-0.816456654	-0.424075012
2011-04-15	-0.156081955	0.146000405	-0.311757067	0.201152642	0.405772408	-0.050870632	0.207566759	1.095233708	-0.852182494	0.403447854	0.886869651
